usuario_id,usuario_nombre,usuario_edad,usuario_verificado,usuario_correos_asociados,usuario_fecha_registro,cuenta_origen_id,cuenta_origen_saldo,cuenta_origen_tipo,cuenta_origen_fecha_creacion,cuenta_origen_activa,cuenta_origen_nivel_riesgo,cuenta_destino_id,cuenta_destino_saldo,cuenta_destino_tipo,cuenta_destino_fecha_creacion,cuenta_destino_activa,cuenta_destino_nivel_riesgo,transaccion_id,transaccion_monto,transaccion_fecha,transaccion_minuto_dia,transaccion_tipo,transaccion_canal,transaccion_etiquetas_alerta,transaccion_es_sospechosa,transaccion_riesgo_score,dispositivo_id,dispositivo_tipo,dispositivo_ip,dispositivo_sistema_operativo,dispositivo_confiable,dispositivo_ultimo_uso,ubicacion_residencia_id,ubicacion_residencia_pais,ubicacion_residencia_ciudad,ubicacion_residencia_latitud,ubicacion_residencia_longitud,ubicacion_residencia_zona_riesgo,ubicacion_transaccion_id,ubicacion_transaccion_pais,ubicacion_transaccion_ciudad,ubicacion_transaccion_latitud,ubicacion_transaccion_longitud,ubicacion_transaccion_zona_riesgo,ubicacion_cuenta_id,ubicacion_cuenta_pais,ubicacion_cuenta_ciudad,ubicacion_cuenta_latitud,ubicacion_cuenta_longitud,ubicacion_cuenta_zona_riesgo,ubicacion_dispositivo_id,ubicacion_dispositivo_pais,ubicacion_dispositivo_ciudad,ubicacion_dispositivo_latitud,ubicacion_dispositivo_longitud,ubicacion_dispositivo_zona_riesgo
USU_0480,Fernando Gomez,31,true,fernando.gomez@correo.com|0480@banco-demo.com,2021-12-30,CTA_01546,2020.5,ahorro,2023-05-20,true,bajo,CTA_00815,28943.71,empresarial,2025-10-07,true,bajo,TX_003030,375.71,2026-01-15,1157,compra_online,agencia,,false,45,DEV_0588,laptop,10.78.36.107,iOS,true,2026-01-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_055,Honduras,Tegucigalpa,14.11491,-87.1947,true,UBI_118,Panamá,Ciudad de Panamá,8.98775,-79.54841,true,UBI_085,Guatemala,Antigua Guatemala,14.55571,-90.73482,false
USU_0481,Paola Reyes,27,true,paola.reyes@correo.com|0481@banco-demo.com,2024-12-01,CTA_01551,65979.88,monetaria,2023-04-11,true,medio,CTA_00822,17069.61,empresarial,2022-05-27,true,bajo,TX_003031,1954.53,2026-04-09,81,compra_online,agencia,,false,5,DEV_0591,cajero,10.81.57.120,Linux,true,2026-04-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_056,México,Tapachula,14.88545,-92.30866,true,UBI_009,Costa Rica,San José,9.95217,-84.13589,true,UBI_100,Guatemala,Cobán,15.43865,-90.3585,false
USU_0482,Maria Diaz,18,true,maria.diaz@correo.com|0482@banco-demo.com,2022-05-25,CTA_01556,7799.18,empresarial,2024-07-07,true,bajo,CTA_00829,58443.27,monetaria,2022-11-12,true,bajo,TX_003032,4231.45,2026-04-18,1066,pago_servicio,cajero,,false,34,DEV_0594,telefono,10.84.78.133,macOS,true,2026-04-18,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_057,Costa Rica,San José,9.93203,-84.11055,true,UBI_019,Honduras,Tegucigalpa,14.07277,-87.17001,true,UBI_115,Honduras,Tegucigalpa,14.03358,-87.22778,true
USU_0483,Valeria Fuentes,70,true,valeria.fuentes@correo.com|0483@banco-demo.com,2024-04-29,CTA_01561,25345.69,empresarial,2024-05-26,true,medio,CTA_00836,324.06,empresarial,2023-07-17,true,medio,TX_003033,1383.61,2026-03-20,502,pago_servicio,agencia,,false,32,DEV_0597,laptop,10.87.99.146,iOS,true,2026-03-20,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_058,Panamá,Ciudad de Panamá,8.99359,-79.53458,true,UBI_029,Guatemala,Petén,16.94967,-89.89644,false,UBI_011,Colombia,Bogotá,4.69646,-74.09747,true
USU_0484,Ana Gomez,70,true,ana.gomez@correo.com|0484@banco-demo.com,2022-11-18,CTA_01566,71605.69,monetaria,2024-09-16,true,bajo,CTA_00843,2713.29,nomina,2023-07-27,true,bajo,TX_003034,923.05,2026-01-14,1188,deposito,app_movil,,false,8,DEV_0600,tablet,10.90.120.159,Android,true,2026-01-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_059,Colombia,Bogotá,4.73281,-74.05888,true,UBI_039,Guatemala,Escuintla,14.31443,-90.74396,false,UBI_026,Guatemala,Quetzaltenango,14.83635,-91.55663,false
USU_0485,Luis Lopez,25,true,luis.lopez@correo.com|0485@banco-demo.com,2023-02-01,CTA_01571,62248.97,ahorro,2023-05-07,true,medio,CTA_00850,47460.52,empresarial,2024-11-25,true,bajo,TX_003035,1449.83,2026-04-29,747,compra_online,agencia,,false,45,DEV_0603,pos,10.93.141.172,iOS,true,2026-04-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_060,Guatemala,Guatemala,14.662,-90.55014,false,UBI_049,Guatemala,Antigua Guatemala,14.58237,-90.72269,false,UBI_041,Guatemala,Petén,16.95197,-89.93341,false
USU_0486,Ricardo Castillo,29,true,ricardo.castillo@correo.com|0486@banco-demo.com,2022-12-05,CTA_01576,75146.55,empresarial,2021-10-15,true,medio,CTA_00857,865.88,ahorro,2022-12-27,true,medio,TX_003036,2224.19,2026-04-04,572,compra_online,pos,,false,23,DEV_0606,cajero,10.96.162.185,POS-Embedded,true,2026-04-04,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_061,Guatemala,Antigua Guatemala,14.5927,-90.72555,false,UBI_059,Colombia,Bogotá,4.74954,-74.0549,true,UBI_056,México,Tapachula,14.91036,-92.26098,true
USU_0487,Andres Garcia,37,true,andres.garcia@correo.com|0487@banco-demo.com,2025-03-07,CTA_01581,71323.81,ahorro,2021-12-12,true,medio,CTA_00864,51532.98,monetaria,2023-12-24,true,medio,TX_003037,1080.7,2026-04-05,90,pago_servicio,web,,false,30,DEV_0609,laptop,10.99.183.198,Android,true,2026-04-05,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_062,Guatemala,Quetzaltenango,14.81977,-91.48332,false,UBI_069,Costa Rica,San José,9.9605,-84.09127,true,UBI_071,Colombia,Bogotá,4.72523,-74.03414,true
USU_0488,Elena Garcia,57,true,elena.garcia@correo.com|0488@banco-demo.com,2022-12-27,CTA_01586,13906.37,ahorro,2021-10-28,true,medio,CTA_00871,39928.2,nomina,2022-05-30,true,medio,TX_003038,2973.44,2026-01-06,188,transferencia,app_movil,,false,41,DEV_0612,laptop,10.102.204.211,iOS,true,2026-01-06,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_063,Guatemala,Escuintla,14.31816,-90.78773,false,UBI_079,Honduras,Tegucigalpa,14.09239,-87.19234,true,UBI_086,Guatemala,Quetzaltenango,14.84026,-91.55271,false
USU_0489,Camila Lopez,63,true,camila.lopez@correo.com|0489@banco-demo.com,2023-08-21,CTA_01591,29796.46,ahorro,2024-11-05,true,medio,CTA_00878,9746.71,empresarial,2024-03-06,true,bajo,TX_003039,687.36,2026-04-23,1238,transferencia,app_movil,,false,15,DEV_0615,laptop,10.105.225.224,Linux,true,2026-04-23,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_064,Guatemala,Cobán,15.4669,-90.41306,false,UBI_089,Guatemala,Petén,16.92828,-89.89958,false,UBI_101,Guatemala,Petén,16.93826,-89.84298,false
USU_0490,Andres Morales,20,true,andres.morales@correo.com|0490@banco-demo.com,2024-04-14,CTA_01596,74033.3,empresarial,2021-05-28,true,medio,CTA_00885,35242.5,monetaria,2023-07-31,true,bajo,TX_003040,745.3,2026-01-12,772,retiro,app_movil,,false,38,DEV_0618,tablet,10.108.246.237,POS-Embedded,true,2026-01-12,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_065,Guatemala,Petén,16.88624,-89.93961,false,UBI_099,Guatemala,Escuintla,14.26582,-90.76738,false,UBI_116,México,Tapachula,14.86252,-92.29062,true
USU_0491,Paola Garcia,39,true,paola.garcia@correo.com|0491@banco-demo.com,2024-11-02,CTA_01601,54138.11,monetaria,2023-12-14,true,bajo,CTA_00892,51955.92,monetaria,2022-09-11,true,medio,TX_003041,1165.44,2026-04-21,451,pago_servicio,cajero,,false,19,DEV_0621,laptop,10.111.12.250,Linux,true,2026-04-21,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_066,El Salvador,San Salvador,13.67374,-89.22977,true,UBI_109,Guatemala,Antigua Guatemala,14.5283,-90.78228,false,UBI_012,Guatemala,Guatemala,14.60442,-90.50603,false
USU_0492,Sofia Reyes,74,true,sofia.reyes@correo.com|0492@banco-demo.com,2024-03-16,CTA_01606,15923.04,monetaria,2022-02-18,true,bajo,CTA_00899,20970.93,empresarial,2024-04-05,true,bajo,TX_003042,1339.72,2026-01-15,1292,compra_online,app_movil,,false,45,DEV_0624,cajero,10.114.33.8,Windows,true,2026-01-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_067,Honduras,Tegucigalpa,14.08364,-87.14846,true,UBI_119,Colombia,Bogotá,4.73874,-74.07271,true,UBI_027,Guatemala,Escuintla,14.25797,-90.78412,false
USU_0493,Daniela Ramirez,46,true,daniela.ramirez@correo.com|0493@banco-demo.com,2023-10-03,CTA_01611,4449.26,empresarial,2023-06-09,true,bajo,CTA_00906,48222.38,empresarial,2024-10-26,true,bajo,TX_003043,1993.54,2026-04-24,923,retiro,pos,,false,42,DEV_0627,pos,10.117.54.21,Android,true,2026-04-24,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_068,México,Tapachula,14.87597,-92.24277,true,UBI_010,Panamá,Ciudad de Panamá,8.94724,-79.5383,true,UBI_042,El Salvador,San Salvador,13.68609,-89.21555,true
USU_0494,Lucia Lopez,26,true,lucia.lopez@correo.com|0494@banco-demo.com,2024-11-14,CTA_01616,66897.06,ahorro,2025-05-04,true,bajo,CTA_00913,7932.13,ahorro,2023-06-16,true,bajo,TX_003044,1489.13,2026-02-09,960,compra_online,web,,false,43,DEV_0630,tablet,10.120.75.34,Windows,true,2026-02-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_069,Costa Rica,San José,9.89446,-84.09226,true,UBI_020,México,Tapachula,14.86435,-92.25396,true,UBI_057,Costa Rica,San José,9.96917,-84.05488,true
USU_0495,Diego Lopez,27,true,diego.lopez@correo.com|0495@banco-demo.com,2025-01-15,CTA_01621,43781.0,empresarial,2021-08-07,true,bajo,CTA_00920,15464.86,monetaria,2025-03-30,true,bajo,TX_003045,3328.15,2026-02-13,291,transferencia,agencia,,false,39,DEV_0633,telefono,10.123.96.47,iOS,true,2026-02-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_070,Panamá,Ciudad de Panamá,8.95381,-79.5687,true,UBI_030,El Salvador,San Salvador,13.64328,-89.16956,true,UBI_072,Guatemala,Guatemala,14.68239,-90.53441,false
USU_0496,Daniela Lopez,57,true,daniela.lopez@correo.com|0496@banco-demo.com,2025-08-31,CTA_01626,76047.01,ahorro,2023-12-21,true,medio,CTA_00927,11815.03,ahorro,2023-05-30,true,bajo,TX_003046,2986.68,2026-03-01,917,compra_online,pos,,false,18,DEV_0636,tablet,10.126.117.60,iOS,true,2026-03-01,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_071,Colombia,Bogotá,4.73515,-74.03548,true,UBI_040,Guatemala,Cobán,15.49736,-90.33908,false,UBI_087,Guatemala,Escuintla,14.31989,-90.80962,false
USU_0497,Fernando Ramirez,47,true,fernando.ramirez@correo.com|0497@banco-demo.com,2025-04-26,CTA_01631,10238.99,monetaria,2021-09-30,true,bajo,CTA_00934,13407.41,empresarial,2024-07-22,true,bajo,TX_003047,4083.73,2026-04-14,343,pago_servicio,web,,false,33,DEV_0639,telefono,10.129.138.73,Windows,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_072,Guatemala,Guatemala,14.62241,-90.51733,false,UBI_050,Guatemala,Quetzaltenango,14.83076,-91.48107,false,UBI_102,El Salvador,San Salvador,13.64833,-89.21675,true
USU_0498,Diego Mendez,59,true,diego.mendez@correo.com|0498@banco-demo.com,2022-03-13,CTA_01636,27857.11,nomina,2025-01-21,true,bajo,CTA_00941,14140.7,monetaria,2024-10-25,true,bajo,TX_003048,263.54,2026-04-12,343,deposito,pos,,false,31,DEV_0642,pos,10.132.159.86,ATM-OS,true,2026-04-12,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_073,Guatemala,Antigua Guatemala,14.59446,-90.68821,false,UBI_060,Guatemala,Guatemala,14.68406,-90.46892,false,UBI_117,Costa Rica,San José,9.96652,-84.11806,true
USU_0499,Paola Reyes,72,false,paola.reyes@correo.com|0499@banco-demo.com,2021-07-19,CTA_01641,17727.59,monetaria,2025-10-28,true,bajo,CTA_00948,46092.29,monetaria,2025-11-25,true,bajo,TX_003049,2419.68,2026-02-24,923,pago_servicio,agencia,,false,28,DEV_0645,telefono,10.135.180.99,Android,true,2026-02-24,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_074,Guatemala,Quetzaltenango,14.82149,-91.52273,false,UBI_070,Panamá,Ciudad de Panamá,8.99514,-79.50938,true,UBI_013,Guatemala,Antigua Guatemala,14.58697,-90.74007,false
USU_0500,Carlos Garcia,23,true,carlos.garcia@correo.com|0500@banco-demo.com,2021-06-22,CTA_01646,12823.67,monetaria,2025-05-12,true,medio,CTA_00955,42279.67,nomina,2024-12-04,true,bajo,TX_003050,1456.13,2026-03-15,676,transferencia,agencia,,false,8,DEV_0648,cajero,10.138.201.112,iOS,true,2026-03-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_075,Guatemala,Escuintla,14.30778,-90.7932,false,UBI_080,México,Tapachula,14.92908,-92.26592,true,UBI_028,Guatemala,Cobán,15.44014,-90.39796,false
USU_0501,Daniela Vasquez,33,true,daniela.vasquez@correo.com|0501@banco-demo.com,2021-04-11,CTA_01651,52267.32,ahorro,2023-11-06,false,medio,CTA_00962,55528.37,nomina,2022-03-15,true,bajo,TX_003051,1476.86,2026-03-05,438,transferencia,web,,false,26,DEV_0651,tablet,10.141.222.125,POS-Embedded,true,2026-03-05,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_076,Guatemala,Cobán,15.50469,-90.37433,false,UBI_090,El Salvador,San Salvador,13.65034,-89.1811,true,UBI_043,Honduras,Tegucigalpa,14.10828,-87.17405,true
USU_0502,Maria Fuentes,69,true,maria.fuentes@correo.com|0502@banco-demo.com,2023-08-24,CTA_01656,34615.93,empresarial,2022-07-16,true,medio,CTA_00969,2436.73,ahorro,2023-07-06,true,bajo,TX_003052,2176.89,2026-01-09,177,compra_online,cajero,,false,24,DEV_0654,laptop,10.144.243.138,iOS,true,2026-01-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_077,Guatemala,Petén,16.89785,-89.87731,false,UBI_100,Guatemala,Cobán,15.4997,-90.35875,false,UBI_058,Panamá,Ciudad de Panamá,8.93408,-79.56878,true
USU_0503,Pablo Ramirez,62,true,pablo.ramirez@correo.com|0503@banco-demo.com,2024-11-09,CTA_01661,14890.86,nomina,2023-09-13,true,medio,CTA_00976,18604.79,ahorro,2024-10-10,true,bajo,TX_003053,2213.25,2026-02-11,1219,retiro,pos,,false,39,DEV_0657,cajero,10.147.9.151,ATM-OS,true,2026-02-11,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_078,El Salvador,San Salvador,13.69015,-89.20401,true,UBI_110,Guatemala,Quetzaltenango,14.83574,-91.54006,false,UBI_073,Guatemala,Antigua Guatemala,14.54256,-90.69535,false
USU_0504,Fernando Ramirez,36,true,fernando.ramirez@correo.com|0504@banco-demo.com,2021-07-18,CTA_01666,36225.55,ahorro,2023-03-01,true,bajo,CTA_00983,29783.67,nomina,2025-02-04,true,bajo,TX_003054,3911.15,2026-04-02,388,transferencia,cajero,,false,16,DEV_0660,laptop,10.150.30.164,Linux,false,2026-04-02,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_079,Honduras,Tegucigalpa,14.06413,-87.15431,true,UBI_001,Guatemala,Antigua Guatemala,14.51825,-90.6935,false,UBI_088,Guatemala,Cobán,15.46973,-90.3604,false
USU_0505,Ana Lopez,54,true,ana.lopez@correo.com|0505@banco-demo.com,2025-07-03,CTA_01671,20643.55,empresarial,2021-10-26,true,medio,CTA_00990,12534.51,monetaria,2023-09-11,true,medio,TX_003055,1280.92,2026-01-04,1049,compra_online,web,,false,5,DEV_0663,cajero,10.153.51.177,iOS,true,2026-01-04,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_080,México,Tapachula,14.94537,-92.29086,true,UBI_011,Colombia,Bogotá,4.71344,-74.12071,true,UBI_103,Honduras,Tegucigalpa,14.04025,-87.14629,true
USU_0506,Luis Fuentes,74,true,luis.fuentes@correo.com|0506@banco-demo.com,2024-10-17,CTA_01676,3472.12,empresarial,2024-09-13,true,medio,CTA_00997,58706.26,empresarial,2022-05-26,true,bajo,TX_003056,3739.78,2026-04-13,1189,compra_online,pos,,false,21,DEV_0666,cajero,10.156.72.190,iOS,true,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_081,Costa Rica,San José,9.93877,-84.063,true,UBI_021,Costa Rica,San José,9.90141,-84.08797,true,UBI_118,Panamá,Ciudad de Panamá,9.01598,-79.48316,true
USU_0507,Maria Hernandez,62,true,maria.hernandez@correo.com|0507@banco-demo.com,2021-01-22,CTA_01681,44311.71,ahorro,2021-08-30,true,bajo,CTA_01004,13475.84,empresarial,2024-08-12,true,medio,TX_003057,2578.59,2026-01-25,749,pago_servicio,app_movil,,false,7,DEV_0669,cajero,10.159.93.203,Windows,true,2026-01-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_082,Panamá,Ciudad de Panamá,8.99778,-79.54944,true,UBI_031,Honduras,Tegucigalpa,14.11682,-87.22715,true,UBI_014,Guatemala,Quetzaltenango,14.85638,-91.523,false
USU_0508,Elena Castillo,37,true,elena.castillo@correo.com|0508@banco-demo.com,2021-12-02,CTA_01686,37530.86,nomina,2025-12-08,true,medio,CTA_01011,17652.0,ahorro,2023-08-17,true,medio,TX_003058,87.87,2026-01-28,1176,compra_online,cajero,,false,18,DEV_0672,laptop,10.162.114.216,iOS,true,2026-01-28,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_083,Colombia,Bogotá,4.75121,-74.08223,true,UBI_041,Guatemala,Petén,16.89711,-89.91102,false,UBI_029,Guatemala,Petén,16.87446,-89.90863,false
USU_0509,Fernando Garcia,66,true,fernando.garcia@correo.com|0509@banco-demo.com,2021-06-19,CTA_01691,75710.76,empresarial,2025-06-20,true,bajo,CTA_01018,46310.92,ahorro,2025-08-12,true,medio,TX_003059,710.77,2026-01-20,1195,compra_online,agencia,,false,39,DEV_0675,telefono,10.165.135.229,ATM-OS,true,2026-01-20,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_084,Guatemala,Guatemala,14.59693,-90.47867,false,UBI_051,Guatemala,Escuintla,14.3269,-90.80793,false,UBI_044,México,Tapachula,14.87692,-92.256,true
USU_0510,Ricardo Garcia,34,true,ricardo.garcia@correo.com|0510@banco-demo.com,2020-09-07,CTA_01696,79390.81,empresarial,2023-04-13,true,medio,CTA_01025,40259.08,nomina,2023-06-13,true,bajo,TX_003060,3631.84,2026-03-29,629,transferencia,pos,,false,37,DEV_0678,tablet,10.168.156.242,iOS,true,2026-03-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_085,Guatemala,Antigua Guatemala,14.60584,-90.71822,false,UBI_061,Guatemala,Antigua Guatemala,14.53731,-90.77848,false,UBI_059,Colombia,Bogotá,4.7333,-74.04126,true
USU_0511,Maria Garcia,74,false,maria.garcia@correo.com|0511@banco-demo.com,2022-09-20,CTA_00001,11897.51,nomina,2023-10-08,true,medio,CTA_01032,2563.43,nomina,2023-06-30,true,medio,TX_003061,1658.38,2026-04-23,90,compra_online,app_movil,,false,44,DEV_0681,pos,10.171.177.0,Linux,true,2026-04-23,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_086,Guatemala,Quetzaltenango,14.89022,-91.5328,false,UBI_003,Guatemala,Escuintla,14.32152,-90.74911,false,UBI_074,Guatemala,Quetzaltenango,14.84751,-91.49691,false
USU_0512,Sofia Fuentes,18,true,sofia.fuentes@correo.com|0512@banco-demo.com,2023-06-26,CTA_00006,75265.55,empresarial,2025-02-19,true,bajo,CTA_01039,41583.76,empresarial,2025-08-02,true,bajo,TX_003062,3263.83,2026-02-07,718,deposito,cajero,,false,5,DEV_0684,tablet,10.174.198.13,POS-Embedded,true,2026-02-07,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_087,Guatemala,Escuintla,14.30038,-90.81091,false,UBI_013,Guatemala,Antigua Guatemala,14.54924,-90.74284,false,UBI_089,Guatemala,Petén,16.90259,-89.87502,false
USU_0513,Daniela Martinez,40,true,daniela.martinez@correo.com|0513@banco-demo.com,2025-05-25,CTA_00011,35200.07,ahorro,2024-01-08,true,bajo,CTA_01046,30398.9,empresarial,2022-08-29,true,medio,TX_003063,349.85,2026-02-26,229,deposito,cajero,,false,31,DEV_0687,tablet,10.177.219.26,iOS,true,2026-02-26,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_088,Guatemala,Cobán,15.42239,-90.3303,false,UBI_023,Colombia,Bogotá,4.72487,-74.09145,true,UBI_104,México,Tapachula,14.94563,-92.24286,true
USU_0514,Ricardo Mendez,60,true,ricardo.mendez@correo.com|0514@banco-demo.com,2020-12-02,CTA_00016,79659.96,monetaria,2023-04-27,true,medio,CTA_01053,29125.45,empresarial,2023-03-31,true,medio,TX_003064,3308.87,2026-04-06,613,compra_online,web,,false,17,DEV_0690,cajero,10.180.240.39,ATM-OS,true,2026-04-06,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_089,Guatemala,Petén,16.95283,-89.8529,false,UBI_033,Costa Rica,San José,9.94936,-84.08661,true,UBI_119,Colombia,Bogotá,4.73903,-74.07075,true
USU_0515,Valeria Rodriguez,49,true,valeria.rodriguez@correo.com|0515@banco-demo.com,2021-11-05,CTA_00021,75193.84,monetaria,2022-02-16,true,medio,CTA_01060,12310.16,nomina,2022-10-19,true,bajo,TX_003065,3158.98,2026-01-12,295,compra_online,cajero,,false,35,DEV_0693,cajero,10.183.6.52,macOS,true,2026-01-12,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_090,El Salvador,San Salvador,13.72322,-89.19054,true,UBI_043,Honduras,Tegucigalpa,14.06438,-87.17066,true,UBI_015,Guatemala,Escuintla,14.33348,-90.78817,false
USU_0516,Pablo Lopez,26,true,pablo.lopez@correo.com|0516@banco-demo.com,2025-01-07,CTA_00026,23839.21,empresarial,2025-09-12,false,bajo,CTA_01067,47878.68,monetaria,2024-12-27,true,bajo,TX_003066,486.39,2026-01-03,935,transferencia,app_movil,,false,11,DEV_0696,laptop,10.186.27.65,iOS,true,2026-01-03,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_091,Honduras,Tegucigalpa,14.11742,-87.16247,true,UBI_053,Guatemala,Petén,16.94835,-89.91117,false,UBI_030,El Salvador,San Salvador,13.65067,-89.19219,true
USU_0517,Elena Gomez,19,true,elena.gomez@correo.com|0517@banco-demo.com,2020-08-16,CTA_00031,45508.74,ahorro,2022-02-17,true,medio,CTA_01074,17113.11,ahorro,2024-08-30,true,bajo,TX_003067,1378.53,2026-03-26,330,pago_servicio,cajero,,false,19,DEV_0699,tablet,10.189.48.78,Windows,true,2026-03-26,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_092,México,Tapachula,14.93728,-92.28152,true,UBI_063,Guatemala,Escuintla,14.30883,-90.77885,false,UBI_045,Costa Rica,San José,9.95909,-84.04783,true
USU_0518,Pablo Diaz,35,true,pablo.diaz@correo.com|0518@banco-demo.com,2021-12-24,CTA_00036,48030.13,empresarial,2025-12-15,true,medio,CTA_01081,38516.82,empresarial,2025-11-30,true,bajo,TX_003068,1550.01,2026-01-15,518,pago_servicio,agencia,,false,11,DEV_0702,tablet,10.192.69.91,Linux,true,2026-01-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_093,Costa Rica,San José,9.9604,-84.06019,true,UBI_073,Guatemala,Antigua Guatemala,14.6036,-90.78349,false,UBI_060,Guatemala,Guatemala,14.58911,-90.4706,false
USU_0519,Luis Vasquez,54,true,luis.vasquez@correo.com|0519@banco-demo.com,2022-04-09,CTA_00041,61391.6,nomina,2022-04-11,true,bajo,CTA_01088,26565.86,ahorro,2023-01-30,true,bajo,TX_003069,1284.47,2026-03-25,1070,pago_servicio,cajero,ubicacion_inusual,true,65,DEV_0705,laptop,10.195.90.104,iOS,true,2026-03-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_010,Panamá,Ciudad de Panamá,8.96005,-79.52692,true,UBI_083,Colombia,Bogotá,4.69371,-74.04708,true,UBI_075,Guatemala,Escuintla,14.34556,-90.7706,false
USU_0520,Daniela Gomez,42,true,daniela.gomez@correo.com|0520@banco-demo.com,2023-08-13,CTA_00046,44223.4,nomina,2023-04-24,true,medio,CTA_01095,46930.44,nomina,2022-10-04,false,medio,TX_003070,2429.6,2026-03-01,181,deposito,web,,false,21,DEV_0708,pos,10.198.111.117,Windows,true,2026-03-01,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_095,Colombia,Bogotá,4.67267,-74.06175,true,UBI_093,Costa Rica,San José,9.88258,-84.12132,true,UBI_090,El Salvador,San Salvador,13.66172,-89.17982,true
USU_0521,Luis Mendez,68,true,luis.mendez@correo.com|0521@banco-demo.com,2023-10-04,CTA_00051,10015.44,ahorro,2024-09-07,true,medio,CTA_01102,2768.23,nomina,2025-06-03,true,medio,TX_003071,2221.11,2026-04-16,110,pago_servicio,pos,,false,21,DEV_0711,telefono,10.201.132.130,ATM-OS,true,2026-04-16,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_096,Guatemala,Guatemala,14.64687,-90.50716,false,UBI_103,Honduras,Tegucigalpa,14.09381,-87.18308,true,UBI_105,Costa Rica,San José,9.95936,-84.08446,true
USU_0522,Jose Garcia,29,true,jose.garcia@correo.com|0522@banco-demo.com,2023-01-10,CTA_00056,9866.56,nomina,2023-11-30,true,medio,CTA_01109,18366.89,monetaria,2022-10-05,true,medio,TX_003072,1144.85,2026-01-30,817,compra_online,pos,,false,26,DEV_0714,pos,10.204.153.143,POS-Embedded,false,2026-01-30,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_097,Guatemala,Antigua Guatemala,14.54124,-90.75887,false,UBI_113,Guatemala,Petén,16.88484,-89.8435,false,UBI_001,Guatemala,Antigua Guatemala,14.548,-90.68473,false
